"","Julian_day","Constituent","Depth","Value","Elevation"
"16022",3501,"Specific Conductivity",9.548,118.4,109.522
"16023",3501,"Temperature",10.018,13.004,109.052
"16024",3501,"Specific Conductivity",10.018,116.9,109.052
"16025",3501,"Temperature",11.032,12.279,108.038
"16026",3501,"Specific Conductivity",11.032,121.8,108.038
"16027",3501,"Temperature",12.016,11.252,107.054
"16028",3501,"Specific Conductivity",12.016,135.2,107.054
"16029",3501,"Temperature",14.086,9.115,104.984
"16030",3501,"Specific Conductivity",14.086,165.8,104.984
"16031",3501,"Temperature",15.977,8.445,103.093
"16032",3501,"Specific Conductivity",15.977,171.1,103.093
"16033",3501,"Temperature",17.932,8.163,101.138
"16034",3501,"Specific Conductivity",17.932,172.7,101.138
"16035",3501,"Temperature",19.987,8.057,99.083
"16036",3501,"Specific Conductivity",19.987,173.2,99.083
"16037",3501,"Temperature",22.028,8.006,97.042
"16038",3501,"Temperature",24.05,7.969,95.02
"16039",3501,"Specific Conductivity",22.028,173.6,97.042
"16040",3501,"Specific Conductivity",24.05,173.8,95.02
"16041",3501,"Temperature",26.016,7.853,93.054
"16042",3501,"Specific Conductivity",26.016,174.8,93.054
"16043",3501,"Temperature",28.029,7.77,91.041
"16044",3501,"Specific Conductivity",28.029,175.1,91.041
"16045",3501,"Temperature",29.011,7.702,90.059
"16046",3501,"Specific Conductivity",29.011,175.4,90.059
"16047",3501,"Temperature",29.959,7.653,89.111
"16048",3501,"Specific Conductivity",29.959,175.6,89.111
"16049",3505,"Temperature",0.476,27.273,118.634
"16050",3505,"Specific Conductivity",0.476,181.7,118.634
"16051",3505,"Temperature",0.993,27.278,118.117
"16052",3505,"Specific Conductivity",0.993,181.2,118.117
"16053",3505,"Temperature",2.004,27.062,117.106
"16054",3505,"Specific Conductivity",2.004,180.9,117.106
"16055",3505,"Temperature",3.039,26.992,116.071
"16056",3505,"Specific Conductivity",3.039,180.9,116.071
"16057",3505,"Temperature",4.022,26.765,115.088
"16058",3505,"Specific Conductivity",4.022,180.6,115.088
"16059",3505,"Temperature",5.001,26.555,114.109
"16060",3505,"Specific Conductivity",5.001,180.2,114.109
"16061",3505,"Temperature",5.499,24.75,113.611
"16062",3505,"Specific Conductivity",5.499,175.4,113.611
"16063",3505,"Temperature",6.037,21.594,113.073
"16064",3505,"Specific Conductivity",6.037,142.5,113.073
"16065",3505,"Temperature",6.506,19.076,112.604
"16066",3505,"Specific Conductivity",6.506,133.7,112.604
"16067",3505,"Temperature",7.044,16.856,112.066
"16068",3505,"Specific Conductivity",7.044,120.3,112.066
"16069",3505,"Temperature",7.51,16.018,111.6
"16070",3505,"Specific Conductivity",7.51,116.4,111.6
"16071",3505,"Temperature",8.035,15.264,111.075
"16072",3505,"Specific Conductivity",8.035,114.5,111.075
"16073",3505,"Temperature",8.495,14.512,110.615
"16074",3505,"Specific Conductivity",8.495,112.4,110.615
"16075",3505,"Temperature",9.014,13.969,110.096
"16076",3505,"Specific Conductivity",9.014,112.2,110.096
"16077",3505,"Temperature",9.54,13.677,109.57
"16078",3505,"Specific Conductivity",9.54,114,109.57
"16079",3505,"Temperature",10.01,13.408,109.1
"16080",3505,"Specific Conductivity",10.01,116.8,109.1
"16081",3505,"Temperature",10.507,13.142,108.603
"16082",3505,"Specific Conductivity",10.507,119.2,108.603
"16083",3505,"Temperature",11.038,12.768,108.072
"16084",3505,"Specific Conductivity",11.038,115,108.072
"16085",3505,"Temperature",12.011,11.962,107.099
"16086",3505,"Specific Conductivity",12.011,126.5,107.099
"16087",3505,"Temperature",13.012,10.927,106.098
"16088",3505,"Specific Conductivity",13.012,139.8,106.098
"16089",3505,"Temperature",14.019,9.811,105.091
"16090",3505,"Specific Conductivity",14.019,154.6,105.091
"16091",3505,"Temperature",15.035,9.146,104.075
"16092",3505,"Specific Conductivity",15.035,165.2,104.075
"16093",3505,"Temperature",16.005,8.664,103.105
"16094",3505,"Specific Conductivity",16.005,168.7,103.105
"16095",3505,"Temperature",17.978,8.312,101.132
"16096",3505,"Temperature",19.976,8.19,99.134
"16097",3505,"Specific Conductivity",17.978,171.6,101.132
"16098",3505,"Specific Conductivity",19.976,172.1,99.134
"16099",3505,"Temperature",21.965,8.098,97.145
"16100",3505,"Specific Conductivity",21.965,173,97.145
"16101",3505,"Temperature",23.996,8.019,95.114
"16102",3505,"Specific Conductivity",23.996,173.3,95.114
"16103",3505,"Temperature",25.972,7.927,93.138
"16104",3505,"Specific Conductivity",25.972,174.1,93.138
"16105",3505,"Temperature",27.994,7.824,91.116
"16106",3505,"Specific Conductivity",27.994,174.7,91.116
"16107",3505,"Temperature",29.995,7.757,89.115
"16108",3505,"Specific Conductivity",29.995,175,89.115
"16109",3515,"Temperature",0.492,25.658,118.818
"16110",3515,"Specific Conductivity",0.492,173.6,118.818
"16111",3515,"Temperature",0.966,25.644,118.344
"16112",3515,"Specific Conductivity",0.966,173.6,118.344
"16113",3515,"Temperature",2.023,25.643,117.287
"16114",3515,"Specific Conductivity",2.023,173.6,117.287
"16115",3515,"Temperature",3.998,25.235,115.312
"16116",3515,"Specific Conductivity",3.998,173.4,115.312
"16117",3515,"Temperature",4.984,25.142,114.326
"16118",3515,"Specific Conductivity",4.984,172.9,114.326
"16119",3515,"Temperature",5.496,24.997,113.814
"16120",3515,"Specific Conductivity",5.496,172.2,113.814
"16121",3515,"Temperature",6.021,23.098,113.289
"16122",3515,"Specific Conductivity",6.021,160.6,113.289
"16123",3515,"Temperature",6.464,18.787,112.846
"16124",3515,"Specific Conductivity",6.464,126,112.846
"16125",3515,"Temperature",7.02,16.778,112.29
"16126",3515,"Specific Conductivity",7.02,117.4,112.29
"16127",3515,"Temperature",7.495,15.607,111.815
"16128",3515,"Specific Conductivity",7.495,114.6,111.815
"16129",3515,"Temperature",8.007,14.889,111.303
"16130",3515,"Specific Conductivity",8.007,111.4,111.303
"16131",3515,"Temperature",8.974,14.468,110.336
"16132",3515,"Specific Conductivity",8.974,110.2,110.336
"16133",3515,"Temperature",9.49,13.975,109.82
"16134",3515,"Specific Conductivity",9.49,110,109.82
"16135",3515,"Temperature",10.016,13.741,109.294
"16136",3515,"Specific Conductivity",10.016,110.1,109.294
"16137",3515,"Temperature",10.509,13.503,108.801
"16138",3515,"Specific Conductivity",10.509,111.6,108.801
"16139",3515,"Temperature",10.966,13.303,108.344
"16140",3515,"Specific Conductivity",10.966,112,108.344
"16141",3515,"Temperature",11.477,13.053,107.833
"16142",3515,"Specific Conductivity",11.477,112.4,107.833
"16143",3515,"Temperature",11.962,12.816,107.348
"16144",3515,"Specific Conductivity",11.962,113.7,107.348
"16145",3515,"Temperature",12.979,11.449,106.331
"16146",3515,"Specific Conductivity",12.979,132.4,106.331
"16147",3515,"Temperature",13.971,10.668,105.339
"16148",3515,"Temperature",14.978,9.528,104.332
"16149",3515,"Specific Conductivity",13.971,144.9,105.339
"16150",3515,"Specific Conductivity",14.978,160.7,104.332
"16151",3515,"Temperature",15.986,8.868,103.324
"16152",3515,"Specific Conductivity",15.986,167,103.324
"16153",3515,"Temperature",17.973,8.331,101.337
"16154",3515,"Specific Conductivity",17.973,171.2,101.337
"16155",3515,"Temperature",19.973,8.192,99.337
"16156",3515,"Specific Conductivity",19.973,172.2,99.337
"16157",3515,"Temperature",22.03,8.127,97.28
"16158",3515,"Specific Conductivity",22.03,172.6,97.28
"16159",3515,"Temperature",24.016,8.058,95.294
"16160",3515,"Specific Conductivity",24.016,173.2,95.294
"16161",3515,"Temperature",26.027,7.938,93.283
"16162",3515,"Specific Conductivity",26.027,174,93.283
"16163",3515,"Temperature",27.998,7.854,91.312
"16164",3515,"Specific Conductivity",27.998,174.4,91.312
"16165",3515,"Temperature",29.986,7.746,89.324
"16166",3515,"Specific Conductivity",29.986,175,89.324
"16167",3519,"Temperature",0.556,24.312,118.654
"16168",3519,"Specific Conductivity",0.556,169.7,118.654
"16169",3519,"Temperature",1.025,24.318,118.185
"16170",3519,"Specific Conductivity",1.025,169.7,118.185
"16171",3519,"Temperature",2.037,24.314,117.173
"16172",3519,"Specific Conductivity",2.037,169.6,117.173
"16173",3519,"Temperature",3.036,24.309,116.174
"16174",3519,"Specific Conductivity",3.036,169.6,116.174
"16175",3519,"Temperature",4.036,24.232,115.174
"16176",3519,"Specific Conductivity",4.036,168.9,115.174
"16177",3519,"Temperature",5.009,24.071,114.201
"16178",3519,"Specific Conductivity",5.009,166.9,114.201
"16179",3519,"Temperature",5.547,23.436,113.663
"16180",3519,"Specific Conductivity",5.547,161.3,113.663
"16181",3519,"Temperature",5.994,19.754,113.216
"16182",3519,"Temperature",6.478,19.292,112.732
"16183",3519,"Specific Conductivity",5.994,134.6,113.216
"16184",3519,"Specific Conductivity",6.478,130.4,112.732
"16185",3519,"Temperature",7.003,18.241,112.207
"16186",3519,"Specific Conductivity",7.003,122.4,112.207
"16187",3519,"Temperature",7.506,16.538,111.704
"16188",3519,"Specific Conductivity",7.506,116.4,111.704
"16189",3519,"Temperature",8.038,15.487,111.172
"16190",3519,"Specific Conductivity",8.038,113.5,111.172
"16191",3519,"Temperature",8.553,15.204,110.657
"16192",3519,"Specific Conductivity",8.553,112.3,110.657
"16193",3519,"Temperature",9.045,14.946,110.165
"16194",3519,"Specific Conductivity",9.045,111.8,110.165
"16195",3519,"Temperature",9.523,14.476,109.687
"16196",3519,"Specific Conductivity",9.523,112,109.687
"16197",3519,"Temperature",10.019,14.246,109.191
"16198",3519,"Specific Conductivity",10.019,111.7,109.191
"16199",3519,"Temperature",11.078,13.689,108.132
"16200",3519,"Specific Conductivity",11.078,112.1,108.132
"16201",3519,"Temperature",12.014,13.062,107.196
"16202",3519,"Specific Conductivity",12.014,116.8,107.196
"16203",3519,"Temperature",13.008,11.999,106.202
"16204",3519,"Temperature",14.034,10.908,105.176
"16205",3519,"Specific Conductivity",13.008,128.2,106.202
"16206",3519,"Specific Conductivity",14.034,143.4,105.176
"16207",3519,"Temperature",15.982,9.056,103.228
"16208",3519,"Specific Conductivity",15.982,165.7,103.228
"16209",3519,"Temperature",18.036,8.388,101.174
"16210",3519,"Specific Conductivity",18.036,170.9,101.174
"16211",3519,"Temperature",20.029,8.272,99.181
"16212",3519,"Temperature",21.988,8.149,97.222
"16213",3519,"Specific Conductivity",20.029,171.6,99.181
"16214",3519,"Specific Conductivity",21.988,172.5,97.222
"16215",3519,"Temperature",24.033,8.02,95.177
"16216",3519,"Specific Conductivity",24.033,173.3,95.177
"16217",3519,"Temperature",26.039,7.957,93.171
"16218",3519,"Specific Conductivity",26.039,173.6,93.171
"16219",3519,"Temperature",28,7.895,91.21
"16220",3519,"Specific Conductivity",28,174,91.21
"16221",3519,"Temperature",30.059,7.859,89.151
"16222",3519,"Specific Conductivity",30.059,174.2,89.151
"16223",3526,"Temperature",0.548,24.092,118.562
"16224",3526,"Specific Conductivity",0.548,168.8,118.562
"16225",3526,"Temperature",1.024,24.077,118.086
"16226",3526,"Specific Conductivity",1.024,168.8,118.086
"16227",3526,"Temperature",2.039,24.077,117.071
"16228",3526,"Specific Conductivity",2.039,168.7,117.071
"16229",3526,"Temperature",3.054,24.057,116.056
"16230",3526,"Specific Conductivity",3.054,168.7,116.056
"16231",3526,"Temperature",4.043,24.027,115.067
"16232",3526,"Specific Conductivity",4.043,168.7,115.067
"16233",3526,"Temperature",5.088,23.974,114.022
"16234",3526,"Specific Conductivity",5.088,168.7,114.022
"16235",3526,"Temperature",6.045,23.819,113.065
"16236",3526,"Specific Conductivity",6.045,168,113.065
"16237",3526,"Temperature",6.548,23.7,112.562
"16238",3526,"Specific Conductivity",6.548,167.8,112.562
"16239",3526,"Temperature",7.046,18.64,112.064
"16240",3526,"Specific Conductivity",7.046,122.4,112.064
"16241",3526,"Temperature",7.497,16.547,111.613
"16242",3526,"Specific Conductivity",7.497,117.7,111.613
"16243",3526,"Temperature",8.005,15.468,111.105
"16244",3526,"Specific Conductivity",8.005,113.9,111.105
"16245",3526,"Temperature",8.533,14.867,110.577
"16246",3526,"Specific Conductivity",8.533,112.5,110.577
"16247",3526,"Temperature",9.028,14.551,110.082
"16248",3526,"Specific Conductivity",9.028,112,110.082
"16249",3526,"Temperature",9.529,14.324,109.581
"16250",3526,"Specific Conductivity",9.529,111.5,109.581
"16251",3526,"Temperature",10.018,14.1,109.092
"16252",3526,"Specific Conductivity",10.018,111.8,109.092
"16253",3526,"Temperature",10.452,13.89,108.658
"16254",3526,"Temperature",11.014,13.442,108.096
"16255",3526,"Specific Conductivity",10.452,113.4,108.658
"16256",3526,"Specific Conductivity",11.014,113.3,108.096
"16257",3526,"Temperature",12.047,12.011,107.063
"16258",3526,"Specific Conductivity",12.047,128.4,107.063
"16259",3526,"Temperature",13.093,10.945,106.017
"16260",3526,"Specific Conductivity",13.093,139.7,106.017
"16261",3526,"Temperature",13.912,9.953,105.198
"16262",3526,"Specific Conductivity",13.912,153.2,105.198
"16263",3526,"Temperature",16.006,8.591,103.104
"16264",3526,"Specific Conductivity",16.006,167.7,103.104
"16265",3526,"Temperature",18.013,8.437,101.097
"16266",3526,"Specific Conductivity",18.013,169.2,101.097
"16267",3526,"Temperature",20.003,8.352,99.107
"16268",3526,"Specific Conductivity",20.003,169.9,99.107
"16269",3526,"Temperature",21.996,8.29,97.114
"16270",3526,"Specific Conductivity",21.996,170.5,97.114
"16271",3526,"Temperature",23.996,8.153,95.114
"16272",3526,"Specific Conductivity",23.996,172.1,95.114
"16273",3526,"Temperature",25.986,8.074,93.124
"16274",3526,"Specific Conductivity",25.986,172.9,93.124
"16275",3526,"Temperature",27.967,7.989,91.143
"16276",3526,"Specific Conductivity",27.967,173.4,91.143
"16277",3526,"Temperature",29.986,7.838,89.124
"16278",3526,"Specific Conductivity",29.986,174.4,89.124
"16279",3534,"Temperature",0.491,25.718,118.579
"16280",3534,"Specific Conductivity",0.491,170.2,118.579
"16281",3534,"Temperature",0.999,25.64,118.071
"16282",3534,"Specific Conductivity",0.999,169.6,118.071
"16283",3534,"Temperature",2.021,25.543,117.049
"16284",3534,"Specific Conductivity",2.021,169.7,117.049
"16285",3534,"Temperature",3.022,25.306,116.048
"16286",3534,"Specific Conductivity",3.022,169.7,116.048
"16287",3534,"Temperature",4.007,25.224,115.063
"16288",3534,"Specific Conductivity",4.007,169.4,115.063
"16289",3534,"Temperature",5.031,25.18,114.039
"16290",3534,"Specific Conductivity",5.031,169.3,114.039
"16291",3534,"Temperature",5.999,24.943,113.071
"16292",3534,"Specific Conductivity",5.999,169.5,113.071
"16293",3534,"Temperature",6.486,20.978,112.584
"16294",3534,"Specific Conductivity",6.486,136.8,112.584
"16295",3534,"Temperature",7.039,17.164,112.031
"16296",3534,"Specific Conductivity",7.039,118.7,112.031
"16297",3534,"Temperature",7.53,15.834,111.54
"16298",3534,"Specific Conductivity",7.53,115.5,111.54
"16299",3534,"Temperature",7.999,15.362,111.071
"16300",3534,"Specific Conductivity",7.999,115.5,111.071
"16301",3534,"Temperature",8.519,14.833,110.551
"16302",3534,"Specific Conductivity",8.519,114.6,110.551
"16303",3534,"Temperature",8.981,14.415,110.089
"16304",3534,"Specific Conductivity",8.981,114.4,110.089
"16305",3534,"Temperature",9.471,14.126,109.599
"16306",3534,"Specific Conductivity",9.471,114.5,109.599
"16307",3534,"Temperature",10.024,13.836,109.046
"16308",3534,"Specific Conductivity",10.024,114.3,109.046
"16309",3534,"Temperature",11.037,13.421,108.033
"16310",3534,"Temperature",12.037,13.158,107.033
"16311",3534,"Specific Conductivity",11.037,114.8,108.033
"16312",3534,"Specific Conductivity",12.037,115.5,107.033
"16313",3534,"Temperature",13.014,12.074,106.056
"16314",3534,"Temperature",14.006,10.643,105.064
"16315",3534,"Specific Conductivity",13.014,122.4,106.056
"16316",3534,"Specific Conductivity",14.006,144.6,105.064
"16317",3534,"Temperature",16,8.903,103.07
"16318",3534,"Specific Conductivity",16,165.3,103.07
"16319",3534,"Temperature",18.005,8.555,101.065
"16320",3534,"Specific Conductivity",18.005,168.3,101.065
"16321",3534,"Temperature",20.043,8.362,99.027
"16322",3534,"Temperature",21.996,8.28,97.074
"16323",3534,"Specific Conductivity",20.043,170,99.027
"16324",3534,"Specific Conductivity",21.996,170.9,97.074
"16325",3534,"Temperature",24.04,8.219,95.03
"16326",3534,"Specific Conductivity",24.04,171.2,95.03
"16327",3534,"Temperature",25.99,8.083,93.08
"16328",3534,"Specific Conductivity",25.99,172.4,93.08
"16329",3534,"Temperature",27.967,8.022,91.103
"16330",3534,"Specific Conductivity",27.967,173.1,91.103
"16331",3534,"Temperature",29.97,7.909,89.1
"16332",3534,"Specific Conductivity",29.97,173.9,89.1
"16333",3547,"Temperature",0.542,22.712,118.508
"16334",3547,"Specific Conductivity",0.542,164.9,118.508
"16335",3547,"Temperature",1.047,22.707,118.003
"16336",3547,"Specific Conductivity",1.047,164.9,118.003
"16337",3547,"Temperature",2.013,22.699,117.037
"16338",3547,"Specific Conductivity",2.013,164.9,117.037
"16339",3547,"Temperature",3.023,22.662,116.027
"16340",3547,"Specific Conductivity",3.023,164.7,116.027
"16341",3547,"Temperature",4.005,22.614,115.045
"16342",3547,"Specific Conductivity",4.005,164.5,115.045
"16343",3547,"Temperature",5.025,22.552,114.025
"16344",3547,"Specific Conductivity",5.025,164.1,114.025
"16345",3547,"Temperature",5.513,22.333,113.537
"16346",3547,"Specific Conductivity",5.513,162.8,113.537
"16347",3547,"Temperature",6.01,21.789,113.04
"16348",3547,"Specific Conductivity",6.01,161.7,113.04
"16349",3547,"Temperature",6.534,21.396,112.516
"16350",3547,"Specific Conductivity",6.534,160.2,112.516
"16351",3547,"Temperature",7.045,20.227,112.005
"16352",3547,"Specific Conductivity",7.045,151.7,112.005
"16353",3547,"Temperature",7.508,17.246,111.542
"16354",3547,"Temperature",8.023,16.224,111.027
"16355",3547,"Specific Conductivity",7.508,118,111.542
"16356",3547,"Specific Conductivity",8.023,116.8,111.027
"16357",3547,"Temperature",8.511,15.011,110.539
"16358",3547,"Specific Conductivity",8.511,112.7,110.539
"16359",3547,"Temperature",9.025,14.619,110.025
"16360",3547,"Specific Conductivity",9.025,112.3,110.025
"16361",3547,"Temperature",9.493,14.403,109.557
"16362",3547,"Specific Conductivity",9.493,111.4,109.557
"16363",3547,"Temperature",10.013,14.092,109.037
"16364",3547,"Specific Conductivity",10.013,111.5,109.037
